,tcmId,tcmPid,tcmCode,tcmName,partcode,codelength,isusing,remark,initializationState,addUserId,addUserName,addTime,lastUpdateUserId,lastUpdateUserName,lastUpdateTime,level,children,applyExplain,tcmAttachment,classCode,className,diagnoseCode,diagnoseName,confirmStatus
150,39848dc2-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYXR,血、热证类,Z,4,1,,,,,,,,,1,,,,,ZYXR 血、热证类,,,
151,39848ef2-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYXT,血、炎证类,Z,4,1,,,,,,,,,1,,,,,ZYXT 血、炎证类,,,
152,39849006-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYXU,血、火证类,Z,4,1,,,,,,,,,1,,,,,ZYXU 血、火证类,,,
153,39849114-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYXX,血、心证类,Z,4,1,,,,,,,,,1,,,,,ZYXX 血、心证类,,,
154,39849228-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYXY,血、阴证类,Z,4,1,,,,,,,,,1,,,,,ZYXY 血、阴证类,,,
155,3984933a-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYXZ,血、燥证类,Z,4,1,,,,,,,,,1,,,,,ZYXZ 血、燥证类,,,
156,39849444-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYJ,津液证类,Z,3,1,,,,,,,,,1,,,,,ZYJ 津液证类,,,
157,39849555-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYJF,津液、肺证类,Z,4,1,,,,,,,,,1,,,,,ZYJF 津液、肺证类,,,
158,3984965f-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYJR,津液、热证类,Z,4,1,,,,,,,,,1,,,,,ZYJR 津液、热证类,,,
159,39849769-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYJV,津液、气证类,Z,4,1,,,,,,,,,1,,,,,ZYJV 津液、气证类,,,
160,39849870-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYJZ,津液、燥证类,Z,4,1,,,,,,,,,1,,,,,ZYJZ 津液、燥证类,,,
161,39849981-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYT,痰证类,Z,3,1,,,,,,,,,1,,,,,ZYT 痰证类,,,
162,39849a92-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYTD,痰、毒证类,Z,4,1,,,,,,,,,1,,,,,ZYTD 痰、毒证类,,,
163,39849ba3-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYTF,痰、肺证类,Z,4,1,,,,,,,,,1,,,,,ZYTF 痰、肺证类,,,
164,39849cae-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYTM,痰、湿证类,Z,4,1,,,,,,,,,1,,,,,ZYTM 痰、湿证类,,,
165,39849dd0-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYTP,痰、脾证类,Z,4,1,,,,,,,,,1,,,,,ZYTP 痰、脾证类,,,
166,39849ee8-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYTV,痰、气证类,Z,4,1,,,,,,,,,1,,,,,ZYTV 痰、气证类,,,
167,39849ff5-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYTR,痰、热证类,Z,4,1,,,,,,,,,1,,,,,ZYTR 痰、热证类,,,
168,3984a100-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYTU,痰、火证类,Z,4,1,,,,,,,,,1,,,,,ZYTU 痰、火证类,,,
169,3984a20a-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYTX,痰、血证类,Z,4,1,,,,,,,,,1,,,,,ZYTX 痰、血证类,,,
170,3984a317-7930-11e9-9611-8cec4bd010f3,36d3b42d-7930-11e9-9611-8cec4bd010f3,ZYTY,痰、饮食证类,Z,4,1,,,,,,,,,1,,,,,ZYTY 痰、饮食证类,,,
171,3984a41e-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZX,心证类,Z,3,1,,,,,,,,,1,,,,,ZZX 心证类,,,
172,3984a528-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZXA,心、阳证类,Z,4,1,,,,,,,,,1,,,,,ZZXA 心、阳证类,,,
173,3984a640-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZXF,心、肺证类,Z,4,1,,,,,,,,,1,,,,,ZZXF 心、肺证类,,,
174,3984a74e-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZXG,心、肝证类,Z,4,1,,,,,,,,,1,,,,,ZZXG 心、肝证类,,,
175,3984a88b-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZYJ,心、经络证类,Z,4,1,,,,,,,,,1,,,,,ZZYJ 心、经络证类,,,
176,3984a9a3-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZXP,心、脾证类,Z,4,1,,,,,,,,,1,,,,,ZZXP 心、脾证类,,,
177,3984aab4-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZXV,心、气证类,Z,4,1,,,,,,,,,1,,,,,ZZXV 心、气证类,,,
178,3984abc2-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZXS,心、肾证类,Z,4,1,,,,,,,,,1,,,,,ZZXS 心、肾证类,,,
179,3984aceb-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZXU,心、火证类,Z,4,1,,,,,,,,,1,,,,,ZZXU 心、火证类,,,
180,3984adf9-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZXX,心、血证类,Z,4,1,,,,,,,,,1,,,,,ZZXX 心、血证类,,,
181,3984af14-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZXY,心、阴证类,Z,4,1,,,,,,,,,1,,,,,ZZXY 心、阴证类,,,
182,3984b025-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZF,肺证类,Z,3,1,,,,,,,,,1,,,,,ZZF 肺证类,,,
183,3984b13a-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZFG,肺、肝证类,Z,4,1,,,,,,,,,1,,,,,ZZFG 肺、肝证类,,,
184,3984b247-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZFH,肺、寒证类,Z,4,1,,,,,,,,,1,,,,,ZZFH 肺、寒证类,,,
185,3984b355-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZFM,肺、湿证类,Z,4,1,,,,,,,,,1,,,,,ZZFM 肺、湿证类,,,
186,3984b45c-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZFJ,肺、经络证类,Z,4,1,,,,,,,,,1,,,,,ZZFJ 肺、经络证类,,,
187,3984b566-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZFP,肺、脾证类,Z,4,1,,,,,,,,,1,,,,,ZZFP 肺、脾证类,,,
188,3984b674-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZFV,肺、气证类,Z,4,1,,,,,,,,,1,,,,,ZZFV 肺、气证类,,,
189,3984b77e-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZFR,肺、热证类,Z,4,1,,,,,,,,,1,,,,,ZZFR 肺、热证类,,,
190,3984b888-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZFS,肺、肾证类,Z,4,1,,,,,,,,,1,,,,,ZZFS 肺、肾证类,,,
191,3984b98f-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZFX,肺、邪证类,Z,4,1,,,,,,,,,1,,,,,ZZFX 肺、邪证类,,,
192,3984ba9d-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZFY,肺、阴证类,Z,4,1,,,,,,,,,1,,,,,ZZFY 肺、阴证类,,,
193,3984bba3-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZFZ,肺、燥证类,Z,4,1,,,,,,,,,1,,,,,ZZFZ 肺、燥证类,,,
194,3984bcb1-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZP,脾证类,Z,3,1,,,,,,,,,1,,,,,ZZP 脾证类,,,
195,3984bdc2-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZPA,脾、阳证类,Z,4,1,,,,,,,,,1,,,,,ZZPA 脾、阳证类,,,
196,3984bed0-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZPF,脾、肺证类,Z,4,1,,,,,,,,,1,,,,,ZZPF 脾、肺证类,,,
197,3984bfd7-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZPG,脾、肝证类,Z,4,1,,,,,,,,,1,,,,,ZZPG 脾、肝证类,,,
198,3984c0e1-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZPH,脾、寒证类,Z,4,1,,,,,,,,,1,,,,,ZZPH 脾、寒证类,,,
199,3984c1e8-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZPM,脾、湿证类,Z,4,1,,,,,,,,,1,,,,,ZZPM 脾、湿证类,,,
200,3984c2ee-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZPJ,脾、经络证类,Z,4,1,,,,,,,,,1,,,,,ZZPJ 脾、经络证类,,,
201,3984c406-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZPV,脾、气证类,Z,4,1,,,,,,,,,1,,,,,ZZPV 脾、气证类,,,
202,3984c511-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZPR,脾、热证类,Z,4,1,,,,,,,,,1,,,,,ZZPR 脾、热证类,,,
203,3984c61e-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZPS,脾、肾证类,Z,4,1,,,,,,,,,1,,,,,ZZPS 脾、肾证类,,,
204,3984c728-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZPT,脾、痰证类,Z,4,1,,,,,,,,,1,,,,,ZZPT 脾、痰证类,,,
205,3984c833-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZPU,脾、火证类,Z,4,1,,,,,,,,,1,,,,,ZZPU 脾、火证类,,,
206,3984c93a-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZPX,脾、血证类,Z,4,1,,,,,,,,,1,,,,,ZZPX 脾、血证类,,,
207,3984ca4b-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZPY,脾、阴证类,Z,4,1,,,,,,,,,1,,,,,ZZPY 脾、阴证类,,,
208,3984cb8f-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZPZ,脾、燥证类,Z,4,1,,,,,,,,,1,,,,,ZZPZ 脾、燥证类,,,
209,3984cca3-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZG,肝证类,Z,3,1,,,,,,,,,1,,,,,ZZG 肝证类,,,
210,3984cdb1-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZGA,肝、阳证类,Z,4,1,,,,,,,,,1,,,,,ZZGA 肝、阳证类,,,
211,3984cebf-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZGF,肝、风证类,Z,4,1,,,,,,,,,1,,,,,ZZGF 肝、风证类,,,
212,3984cfdd-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZGM,肝、湿证类,Z,4,1,,,,,,,,,1,,,,,ZZGM 肝、湿证类,,,
213,3984d0f5-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZGJ,肝、经络证类,Z,4,1,,,,,,,,,1,,,,,ZZGJ 肝、经络证类,,,
214,3984d20a-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZGP,肝、脾证类,Z,4,1,,,,,,,,,1,,,,,ZZGP 肝、脾证类,,,
215,3984d314-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZGV,肝、气证类,Z,4,1,,,,,,,,,1,,,,,ZZGV 肝、气证类,,,
216,3984d425-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZGR,肝、热证类,Z,4,1,,,,,,,,,1,,,,,ZZGR 肝、热证类,,,
217,3984d533-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZGS,肝、肾证类,Z,4,1,,,,,,,,,1,,,,,ZZGS 肝、肾证类,,,
218,3984d640-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZGT,肝、痰证类,Z,4,1,,,,,,,,,1,,,,,ZZGT 肝、痰证类,,,
219,3984d74b-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZGU,肝、火证类,Z,4,1,,,,,,,,,1,,,,,ZZGU 肝、火证类,,,
220,3984d858-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZGX,肝、血证类,Z,4,1,,,,,,,,,1,,,,,ZZGX 肝、血证类,,,
221,3984d963-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZGY,肝、阴证类,Z,4,1,,,,,,,,,1,,,,,ZZGY 肝、阴证类,,,
222,3984da70-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZS,肾证类,Z,3,1,,,,,,,,,1,,,,,ZZS 肾证类,,,
223,3984db85-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZSA,肾、阳证类,Z,4,1,,,,,,,,,1,,,,,ZZSA 肾、阳证类,,,
224,3984dc9d-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZSG,肾、肝证类,Z,4,1,,,,,,,,,1,,,,,ZZSG 肾、肝证类,,,
225,3984dda7-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZSH,肾、寒证类,Z,4,1,,,,,,,,,1,,,,,ZZSH 肾、寒证类,,,
226,3984debb-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZSM,肾、湿证类,Z,4,1,,,,,,,,,1,,,,,ZZSM 肾、湿证类,,,
227,3984dfc5-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZSV,肾、气证类,Z,4,1,,,,,,,,,1,,,,,ZZSV 肾、气证类,,,
228,3984e0cc-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZSR,肾、热证类,Z,4,1,,,,,,,,,1,,,,,ZZSR 肾、热证类,,,
229,3984e1d3-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZST,肾、痰证类,Z,4,1,,,,,,,,,1,,,,,ZZST 肾、痰证类,,,
230,3984e2e4-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZSU,肾、火证类,Z,4,1,,,,,,,,,1,,,,,ZZSU 肾、火证类,,,
231,3984e3eb-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZSU,肾虚火旺证,Z,4,1,,,,,,,,,1,,,,,ZZSU 肾虚火旺证,,,
232,3984e4f9-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZSY,肾、阴证类,Z,4,1,,,,,,,,,1,,,,,ZZSY 肾、阴证类,,,
233,3984e60a-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZJ,经络证类,Z,3,1,,,,,,,,,1,,,,,ZZJ 经络证类,,,
234,3984e714-7930-11e9-9611-8cec4bd010f3,36d3b720-7930-11e9-9611-8cec4bd010f3,ZZJX,经络、血证类,Z,4,1,,,,,,,,,1,,,,,ZZJX 经络、血证类,,,
235,3984e81e-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLT,太阳证类,Z,3,1,,,,,,,,,1,,,,,ZLT 太阳证类,,,
236,3984e92c-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLTH,太阳、寒证类,Z,4,1,,,,,,,,,1,,,,,ZLTH 太阳、寒证类,,,
237,3984eaaa-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLTR,太阳、热证类,Z,4,1,,,,,,,,,1,,,,,ZLTR 太阳、热证类,,,
238,3984ebd3-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLTT,太阳、痰证类,Z,4,1,,,,,,,,,1,,,,,ZLTT 太阳、痰证类,,,
239,3984ece4-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLTU,太阳、火证类,Z,4,1,,,,,,,,,1,,,,,ZLTU 太阳、火证类,,,
240,3984edeb-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLTX,太阳、血证类,Z,4,1,,,,,,,,,1,,,,,ZLTX 太阳、血证类,,,
241,3984eefc-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLTY,太阳、阴证类,Z,4,1,,,,,,,,,1,,,,,ZLTY 太阳、阴证类,,,
242,3984f006-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLY,阳明证类,Z,3,1,,,,,,,,,1,,,,,ZLY 阳明证类,,,
243,3984f114-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLYR,阳明、热证类,Z,4,1,,,,,,,,,1,,,,,ZLYR 阳明、热证类,,,
244,3984f21e-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLYX,阳明、血证类,Z,4,1,,,,,,,,,1,,,,,ZLYX 阳明、血证类,,,
245,3984f32f-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLYZ,阳明、燥证类,Z,4,1,,,,,,,,,1,,,,,ZLYZ 阳明、燥证类,,,
246,3984f43d-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLS,少阳证类,Z,3,1,,,,,,,,,1,,,,,ZLS 少阳证类,,,
247,3984f54e-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLA,太阴证类,Z,3,1,,,,,,,,,1,,,,,ZLA 太阴证类,,,
248,3984f67b-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLH,少阴证类,Z,3,1,,,,,,,,,1,,,,,ZLH 少阴证类,,,
249,3984f78f-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLHH,少阴、寒证类,Z,4,1,,,,,,,,,1,,,,,ZLHH 少阴、寒证类,,,
250,3984f899-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLHJ,少阴、津液证类,Z,4,1,,,,,,,,,1,,,,,ZLHJ 少阴、津液证类,,,
251,3984f9ae-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLHR,少阴、热证类,Z,4,1,,,,,,,,,1,,,,,ZLHR 少阴、热证类,,,
252,3984fab8-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLJ,厥阴证类,Z,3,1,,,,,,,,,1,,,,,ZLJ 厥阴证类,,,
253,3984fbc2-7930-11e9-9611-8cec4bd010f3,36d3b87f-7930-11e9-9611-8cec4bd010f3,ZLJR,厥阴、热证类,Z,4,1,,,,,,,,,1,,,,,ZLJR 厥阴、热证类,,,
254,3984fcd0-7930-11e9-9611-8cec4bd010f3,36d3b9a1-7930-11e9-9611-8cec4bd010f3,ZWW,卫分证类,Z,3,1,,,,,,,,,1,,,,,ZWW 卫分证类,,,
255,3984fdda-7930-11e9-9611-8cec4bd010f3,36d3b9a1-7930-11e9-9611-8cec4bd010f3,ZWWV,卫分、气分证类,Z,4,1,,,,,,,,,1,,,,,ZWWV 卫分、气分证类,,,
256,3984fee5-7930-11e9-9611-8cec4bd010f3,36d3b9a1-7930-11e9-9611-8cec4bd010f3,ZWWY,卫分、营分证类,Z,4,1,,,,,,,,,1,,,,,ZWWY 卫分、营分证类,,,
257,3985000e-7930-11e9-9611-8cec4bd010f3,36d3b9a1-7930-11e9-9611-8cec4bd010f3,ZWV,气分证类,Z,3,1,,,,,,,,,1,,,,,ZWV 气分证类,,,
258,39850114-7930-11e9-9611-8cec4bd010f3,36d3b9a1-7930-11e9-9611-8cec4bd010f3,ZWVM,气分、湿证类,Z,4,1,,,,,,,,,1,,,,,ZWVM 气分、湿证类,,,
259,39850222-7930-11e9-9611-8cec4bd010f3,36d3b9a1-7930-11e9-9611-8cec4bd010f3,ZWVX,气分、血分证类,Z,4,1,,,,,,,,,1,,,,,ZWVX 气分、血分证类,,,
260,3985032c-7930-11e9-9611-8cec4bd010f3,36d3b9a1-7930-11e9-9611-8cec4bd010f3,ZWVY,气分、营分证类,Z,4,1,,,,,,,,,1,,,,,ZWVY 气分、营分证类,,,
261,3985043a-7930-11e9-9611-8cec4bd010f3,36d3b9a1-7930-11e9-9611-8cec4bd010f3,ZWY,营分证类,Z,3,1,,,,,,,,,1,,,,,ZWY 营分证类,,,
262,39850544-7930-11e9-9611-8cec4bd010f3,36d3b9a1-7930-11e9-9611-8cec4bd010f3,ZWX,血分证类,Z,3,1,,,,,,,,,1,,,,,ZWX 血分证类,,,
263,39850652-7930-11e9-9611-8cec4bd010f3,36d3bab6-7930-11e9-9611-8cec4bd010f3,ZVV,其他证类,Z,3,1,,,,,,,,,1,,,,,ZVV 其他证类,,,
264,3985075f-7930-11e9-9611-8cec4bd010f3,36d3bab6-7930-11e9-9611-8cec4bd010f3,ZVM,期类,Z,3,1,,,,,,,,,1,,,,,ZVM 期类,,,
265,39850882-7930-11e9-9611-8cec4bd010f3,36d3bab6-7930-11e9-9611-8cec4bd010f3,ZVX,型类,Z,3,1,,,,,,,,,1,,,,,ZVX 型类,,,
